company_name,company_raw,is_staffing,company_id
E&E It Consulting Services,"e&e IT Consulting Services, Inc.",False,10030
Infinite Legacy,Infinite Legacy,False,10031
Sitemetric,Sitemetric,False,10032
Unclassified,7027 Anord Mardix (USA) Inc,False,10033
Science Systems And Applications,"Science Systems and Applications, Inc",False,10034
Commonwealth Agency,Commonwealth Corporation,False,10035
Brown & Root,Brown & Root,False,10036
Inspired Closets Vermont,Inspired Closets Vermont,False,10037
Dewberry Engineers,Dewberry Engineers Incorporated,False,10038
Resolve Tech Solutions,Resolve Tech Solutions Inc.,False,10039
Guardian Life,Guardian Life Insurance Company,False,10040
National Louis University,National Louis University,False,10041
Duke University,Duke Careers,False,10042
Partssource,"PartsSource, Inc.",False,10043
Reserv International,Reserv,False,10044
Butterball,Butterball,False,10045
Volcom,VOLCOM,False,10046
Archdiocese Of Chicago,ARCHDIOCESE OF CHICAGO,False,10047
Capital International Group,Capital Group,False,10048
Narvee Technologies Pvt Ltd,Narvee Technologies,False,10049
Hawaiian Gardens Casino,Hawaiian Gardens Casino,False,10050
Maxonic,Maxonic,True,10051
Unclassified,Trinasolar,False,10052
Archon Resources,Archon Resources,True,10053
The Chicago Lighthouse,The Chicago Lighthouse,False,10054
China Spring Independent School District,China Spring Independent School District,False,10055
Lake Cumberland Regional Hospital,Lake Cumberland Regional Hospital,False,10056
Vizient,Vizient Inc.,False,10057
Infinite Corporate Solutions,Infinite Solutions Inc.,False,10058
County Of Brown,COUNTY OF BROWN,False,10059
American Modern Insurance Group,American Modern Insurance Group,False,10060
Unclassified,Energy Jobline CVL,False,10061
Ochsner Health,Ochsner Clinic Foundation,False,10062
Physicians Mutual,Physicians Mutual,False,10063
City of Virginia Beach,City of Virginia Beach,False,10064
SPX FLOW,SPX FLOW,False,10065
University of California,"University of California, Riverside",False,10066
Unclassified,Oncourse Home Solutions,False,10067
Isn,ISN Corp,False,10068
Isos Technology,Isos Technology,False,10069
Carlson,Carlson,False,10070
Crave Infotech,Crave Infotech,False,10071
Amaeyaa Technologies,Amaeyaa Technologies Inc,False,10072
Labella & Associates,LaBella Associates,False,10073
Trigyn Technologies,"Trigyn Technologies, Inc.",False,10074
Vuesol Technologies,Vuesol Technologies Inc.,False,10075
Cliftonlarsonallen,CliftonLarsonAllen LLP,False,10076
Activision Blizzard,Activision,False,10077
Onwardpath Technology Solutions,OnwardPath Technology Solutions LLC,False,10078
Astec Industries,"Astec Industries, Inc.",False,10079
Designs For Health,Designs for Health,False,10080
Intralinks,Intralinks,False,10081
Uber,Uber,False,10082
Drum Associates,"DRUM ASSOCIATES, INC.",False,10083
Stanford Blood Center,Stanford Blood Center,False,10084
State of Ohio,Ohio Department of Rehabilitation and Correction,False,10085
Unclassified,IB Appliances US Holdings LLC,False,10086
New Relic,New Relic,False,10087
Chipotle,CHIPOTLE,False,10088
Flagship Pioneering,"Flagship Pioneering, Inc.",False,10089
Fenwick & West,Fenwick & West LLP,False,10090
Strategic Systems,Strategic Systems Inc,False,10091
Ferguson Enterprises,"Ferguson Enterprises, LLC.",False,10092
Bits & Bytes Technology Solutions,Bits & Bytes Technology Solutions,False,10093
Unclassified,Buchanan And Edwards Group,False,10094
Combined Public Communications,Combined Public Communications,False,10095
Allstate,Stefanini North America and APAC,False,10096
University Hospitals,UH Parma Medical Center,False,10097
UIC Government Services,UICGS and Bowhead Family of Companies,False,10098
"Susquehanna International Group, Llp (Sig)","Susquehanna International Group, LLP",False,10099
Clear Global Solutions (Cgs),Clear Global Solutions LLC,False,10100
Orange,Orange Business,False,10101
Qts Data Centers,QTS Data Centers,False,10102
Steward Machine Co.,Steward Machine,False,10103
Yulista Management Services,Yulista Holdings,False,10104
Idexcel,Idexcel Inc.,True,10105
TAD PGS,TAD PGS,True,10106
Oceanfrogs,OceanFrogs,False,10107
Canteen,Canteen,False,10108
Smart Folks,Smart Folks Inc.,False,10109
Georgetown University,Walsh School of Foreign Service,False,10110
Unclassified,Pennsylvania Western University,False,10111
Tech Brand Staffing,Tech Brand Staffing LLC,False,10112
Securitas,SES,False,10113
Mativ Corporation,Mativ,False,10114
United Surgical Partners International,United Surgical Partners International Inc (USPI),False,10115
Green Cat,Greencat Inc.,False,10116
Cope Community Services,"COPE Community Services, Inc.",False,10117
Systematic Management Systems,Systematic Management Systems,False,10118
Global Alliant,Global Alliant Inc,False,10119
State of Wyoming,State of Wyoming,False,10120
Ocean County College,Ocean County College,False,10121
Unclassified,PacSci EMC,False,10122
Everest Consultants,"Everest Consultants, Inc.",False,10123
Sea Change Therapy Pllc,Sea Change Therapy,False,10124
Kemper,Kemper Corporation,False,10125
Market Access Direct,Market Access Direct,False,10126
Trinity Christian College,Trinity Christian College,False,10127
Hutchinson Public Schools,"Reno County, Kansas",False,10128
Wilco Source,"Wilco Source, LLC",False,10129
Cognitus Consulting,Cognitus Consulting,False,10130
Barings,Barings,False,10131
The Coca-Cola Company,"Swire Coca-Cola, USA",False,10132
Unclassified,CAPE of Evansville & Vanderburgh County Inc,False,10133
Temperaturepro,TemperaturePro,False,10134
Philips North America,Philips North America LLC,False,10135
City of Seattle,City of Seattle,False,10136
Aspirion Health Resources,"Aspirion Health Resources, LLC",False,10137
Calix,"Calix, Inc.",False,10138
The Timken Company,The Timken Company,False,10139
NW Staffing Resources,Northwest Staffing Resources | Legal Northwest,True,10140
Powers Health,Powers Health,False,10141
Echo It Solutions,Echo IT Solutions Inc,False,10142
Freshpet,Freshpet Inc,False,10143
Sanofi,Sanofi U.S.,False,10144
Harborstone Credit Union,Harborstone Credit Union,False,10145
State of Montana,Montana State Government Jobs,False,10146
Unclassified,savvy chic pawz,False,10147
Adams & Martin Group,Adams & Martin Group,True,10148
Meadows Group,Meadows Group,False,10149
Backbase,Backbase,False,10150
Goodwin University,Goodwin University,False,10151
Advent Services,Advent Services,False,10152
Concentrus,Concentrus,False,10153
Mckinsol Consulting,McKinsol Consulting Inc,False,10154
Unclassified,Barr-Tech Compost,False,10155
CNC Consulting,CNC Consulting,False,10156
Haver Analytics,Haver Analytics,False,10157
KKR,KKR & Co. Inc.,False,10158
Itron,"Itron, Inc.",False,10159
Cb Insights,CB Insights,False,10160
Robert Half,(Not Available),True,10161
Kipp Massachusetts,KIPP MASSACHUSETTS PUBLIC CHARTER SCHOOLS,False,10162
Gsk Solutions,GSK Solutions Inc,False,10163
Toyota Motors,Toyota,False,10164
Eargo,Eargo,False,10165
Byrne Electrical Specialists,"Byrne Electrical Specialists, Inc",False,10166
Crown Dental,Crown Dental,False,10167
Ledgent,LEDGENT Technology & Engineering - Roth Staffing C,True,10168
Capital Iii,Capital III,False,10169
Partnerhero,PartnerHero,False,10170
Public Employees Retirement System,Public Employees Retirement System,False,10171
Unclassified,I29 RV & MARINE,False,10172
Rdr Agency,RDR Inc.,False,10173
Acosta Group,Acosta Group,False,10174
Capital City Public Charter School,Capital City Public Charter School,False,10175
Unclassified,Gregory Hyundai / Genesis,False,10176
Yello,Yello,False,10177
Freeport-McMoRan,Freeport-McMoRan,False,10178
Naic,NAIC,False,10179
Bluefish Technologies Limited,Bluefish technologies,False,10180
HR Pundits,HR Pundits,False,10181
Johnson Electric,Johnson Electric,False,10182
Rose's Agency,"ROSE INTERNATIONAL, INC.",True,10183
The Tatitlek Corporation,The Tatitlek Corporation,False,10184
Equinix,"Equinix, Inc.",False,10185
Milliman,"Milliman, Inc",False,10186
Jewish Family & Children's Service,Jewish Family & Children's Service,False,10187
Steris Corporation,STERIS CORPORATION,False,10188
DaVita,TRC Total Renal Care Inc,False,10189
Liebherr,"Liebherr Aerospace Saline, Inc.",False,10190
Honor,Honor,False,10191
Jda Software,"Blue Yonder, Inc.",False,10192
Woodward,Woodward HRT Inc.,False,10193
Unclassified,CA High Speed Rail Authority,False,10194
Keter Environmental Services,KETER ENVIRONMENTAL SERVICES LLC,False,10195
Driscoll's,"Driscolls, Inc.",False,10196
Mindsgroup Infotech,Mindsgroup Infotech LLC,False,10197
Unclassified,Dia Software Solutions,False,10198
Virence Health,Virence Health,False,10199
Liberty Personnel Services,"Liberty Personnel Services, Inc",True,10200
United Auburn Indian Community,Thunder Valley Casino,False,10201
Hudson Regional Hospital,Hudson Regional Hospital,False,10202
Innovaccer,"InnovAccer, Inc.",False,10203
Taxrise,Taxrise,False,10204
MindSource Technology Talent,Mindsource Inc,True,10205
Solution One,Solution One,False,10206
Koch Industries,"Koch Industries, Inc",False,10207
Levi Strauss,Levi Strauss & Co.,False,10208
Unclassified,"SilverStone Group, LLC-Omaha",False,10209
Precision Castparts,Precision Castparts Corp. (PCC),False,10210
Kwik Trip,"Kwik Trip, Inc.",False,10211
2K Vegas,2K Vegas,False,10212
Marathon Ts,(Not Available),True,10213
Unclassified,PROteam Management,False,10214
Gm Cruise,Cruise,False,10215
Mission Graduates,Mission Graduates,False,10216
Hermitage Infotech,Hermitage Infotech,False,10217
Flairsoft,Flairsoft Ltd.,False,10218
Kroger,Kroger,False,10219
Fooda,Fooda,False,10220
Kolberg-Pioneer,"Kolberg-Pioneer, Inc.",False,10221
Braunability,BraunAbility,False,10222
Maricopa County Sheriff's Office,Maricopa County Sheriff's Office,False,10223
Stratus Technology Services,"Stratus Technology Services, LLC",False,10224
Rothe Development,"Rothe Development, Inc.",False,10225
Lightcast,Lightcast,False,10226
Medisca,Medisca Inc,False,10227
Maintec Technologies,Maintec Technologies Inc,False,10228
Stewart Title Guaranty Company,Stewart Title Guaranty Company,False,10229
Cynet Health,Cynet Health,True,10230
Delta Capita,Delta Capita,False,10231
AtkinsR̩alis,AtkinsRalis,False,10232
Yes Communities,YES Communities,False,10233
Milvets Systems Technology,Milvets Systems Technology,False,10234
Norc At The University Of Chicago,NORC at the University of Chicago,False,10235
Cynet Systems,Cynet Systems,True,10236
Carico International,Carico International,False,10237
SCS Engineers,SCS Engineers,False,10238
Aeyon Nam/jennifer Chi Un Song,Aeyon,False,10239
Innosoul,Innosoul inc,False,10240
Gartner,Gartner,False,10241
Hard Rock Hotel And Casino,Hard Rock Hotel and Casino,False,10242
Lincoln Financial Group,Lincoln Financial,False,10243
Palo Alto Networks,Palo Alto Networks,False,10244
Partners Personnel,Partners Personnel,True,10245
Frontier Communications,Frontier Communications,False,10246
Niterra North America,"Niterra North America, Inc.",False,10247
Softworld,"Softworld, Inc.",True,10248
Hs Solutions,HS Solutions,False,10249
Mavensoft Technologies,"Mavensoft Technologies, LLC.",False,10250
North Central Area Agency On Aging,North Central Area Agency on Aging,False,10251
Nissan,"Nissan North America, Inc. (NNA)",False,10252
Cygnus Professionals,Cygnus Professionals,False,10253
Phillips & Jordan,"Phillips & Jordan, Inc.",False,10254
"Portland Public Schools, ME",Portland Public Schools,False,10255
Quantum Technologies,Quantum Technologies. LLC,False,10256
K2D Strategies,K2D Strategies,False,10257
Franchise World Headquarters.,"Franchise World Headquarters, LLC",False,10258
Connvertex Technologies,Connvertex Technologies,False,10259
Consulting Solutions,Consulting Solutions LLC,False,10260
Scilex Pharmaceuticals,Scilex Pharmaceuticals Inc.,False,10261
Kosmos Agency,Kosmos Corp,False,10262
Komatsu,KOMATSU AMERICA CORP,False,10263
LifePoint Health,Lifepoint Health Support Center,False,10264
ARES Corporation,ARES Corporation,False,10265
Anr Consulting,"ANR Consulting Group, Inc.",False,10266
VSE Corporation,VSE Corporation,False,10267
Vistrada,VISTRADA,False,10268
Quizlet,Quizlet,False,10269
Prime Team Partners,"Prime Team Partners, Inc",True,10270
Goodwin Recruiting,Goodwin Recruiting,True,10271
Equiliem,Industrial Staffing Services Inc dba Equiliem,True,10272
Unclassified,Elite Vision Solutions,False,10273
Smithfield Foods,Smithfield Foods,False,10274
CenterWell Home Health,CenterWell Home Health,False,10275
Lutheran Services Florida,Lutheran Services Florida,False,10276
HSBC,HSBC Bank,False,10277
Conejo Valley Unified School District,Conejo Valley Unified School District,False,10278
Unclassified,St Jardins,False,10279
Crafts Group,"Crafts Group, LLC",False,10280
Morton Salt,"Morton Salt, Inc.",False,10281
T-Mobile US,T-MOBILE USA INC,False,10282
Vanguard Renewables,Vanguard Renewables,False,10283
Christian Living Communities,Christian Living Communities,False,10284
Gssr,GSSR,False,10285
Spartan Solutions Ltd,Spartan Solutions INC,True,10286
Clotheslyne,ClothesLyne,False,10287
Calhr Basket,CalHR,False,10288
PharMerica,BrightSpring Health Services,False,10289
Adobe,ADUS-Adobe Inc.,False,10290
California Water Environment Association,California Water Environment Association,False,10291
Lee Hecht Harrison,LHH Recruitment Solutions,True,10292
Greenchem Industries,"Greenchem Industries, LLC",False,10293
Empire Solar Solutions,Empire Solar Solutions,False,10294
Kansas City Southern,Cpkc,False,10295
Ach Child & Family Services,ACH Child and Family Services,False,10296
Verdant Infotech Solutions,Verdant Infotech Solutions,False,10297
Quick-med Staffing,Quick Med Staffing,True,10298
Tech-Era,Tech Era Inc.,False,10299
Lumen Technologies,Lumen Inc,False,10300
Benefit Resource,Benefit Resource,False,10301
Vbeyond Corporation,Vbeyond,False,10302
The Arc Of Northern Virginia,The Arc of Northern Virginia,False,10303
Mobolutions,MOBOLUTIONS LLC,False,10304
Unclassified,Razor Recruit,False,10305
Unclassified,Prospect Infosystem,False,10306
Teknospar,TeknoSpar Inc.,False,10307
University Of Phoenix,University of Phoenix,False,10308
Optimal.S.L,Optimal Inc.,False,10309
Hcl Tech Ltd,HCL TECH,False,10310
Playcore,PlayCore,False,10311
Atlas Air,"Atlas Air, Inc",False,10312
Terillium,Terillium,False,10313
Urban Outfitters,Urban Outfitters Inc,False,10314
OSI Engineering,"OSI Engineering, Inc.",True,10315
BWX Technologies Incorporated,BWX Technologies,False,10316
Valley Bank,Valley Bank,False,10317
Wayne-Sanderson Farms,Wayne-Sanderson Farms,False,10318
Achieving The Dream,Achieving the Dream,False,10319
Bigbear.ai,BigBear.ai,False,10320
Unclassified,TAG Heuer / LVMH W&J,False,10321
J. Morrissey,J. Morrissey,True,10322
United States Department of Veterans Affairs,Department of Consumer Affairs,False,10323
Winston-Salem State University,Winston-Salem State University,False,10324
Professional Search Network,Professional Search Network,True,10325
The Mendoza Law Firm,The Mendoza Law Firm,False,10326
Veritiv,Veritiv,False,10327
Sutter Valley Hospitals,Sutter Valley Hospitals,False,10328
Infrasource,InfraSource,False,10329
Arhaus,Arhaus LLC,False,10330
Legacy Home Health Agency,Legacy Home Health Agency,False,10331
Berry Global,"Berry Global, Inc",False,10332
Unclassified,01 Mount St. Mary's University,False,10333
The Mechanical Licensing Collective,Mechanical Licensing Collective,False,10334
Kapsons,Kapsons LLC,False,10335
CHS,CHS Inc.,False,10336
Unclassified,"Insignia Technology Services, a 9th Way Solutions Company",False,10337
GAF Materials Corporation,GAF,False,10338
Arthur J. Gallagher,Arthur J. Gallagher & Co.,False,10339
Unclassified,"PY DATA, INC.",False,10340
Macdermid,Element Solutions Inc,False,10341
Neo Prism Solutions,"Neo Prism Solutions, LLC",False,10342
Memorial Hermann,Memorial Hermann Health System,False,10343
Data Dimensions,Data Dimensions,False,10344
CompQsoft,"CompQsoft,Inc .",False,10345
Ic-Cap,IC-CAP,False,10346
Rc Furniture,"RC Furniture, Inc.",False,10347
Contact Government Services,"Contact Government Services, LLC",False,10348
Allina Health,Allina Health System,False,10349
Fusco Personnel,"Fusco Personnel, Inc.",True,10350
Mission Intel,Mission Intel,False,10351
Kratos Defense & Security Solutions,"Kratos Defense & Security Solutions, Inc.",False,10352
Finezi,Finezi Inc.,True,10353
NewYork-Presbyterian Hospital,NewYork-Presbyterian,False,10354
Dsys,Dsys,False,10355
Pragra Incorporated,Pragra,False,10356
Useready,USEReady,False,10357
